scanned_at_utc,event_slug,event_title,neg_risk,leg_count,sum_ask,sum_bid,fee_charge_buy_basket,fee_charge_sell_basket,net_buy_all_yes_per_basket,net_sell_all_yes_per_basket,flagged_side,executable_basket_usd,depth_weighted_net,book_fetch_ok,fee_type,fees_enabled,volume_24h_usd
2026-07-25T10:11:38Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.988,,0.0,,0.012,,buy_all_yes,154.2,0.000307,True,,False,38861.94
2026-07-25T10:28:37Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.988,,0.0,,0.012,,buy_all_yes,194.64,2.5e-05,True,,False,38820.11
2026-07-25T10:45:15Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.988,,0.0,,0.012,,buy_all_yes,199.37,0.000165,True,,False,38820.11
2026-07-25T11:01:52Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.988,,0.0,,0.012,,buy_all_yes,77.67,0.000145,True,,False,38816.98
2026-07-25T11:18:47Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.988,,0.0,,0.012,,buy_all_yes,154.19,0.000367,True,,False,38816.98
2026-07-25T11:35:23Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.988,,0.0,,0.012,,buy_all_yes,186.79,0.000368,True,,False,38816.98
2026-07-25T11:52:03Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.982,,0.0,,0.018,,buy_all_yes,104.79,0.00212,True,,False,39304.86
2026-07-25T12:08:34Z,chi-tie-qin-2026-07-25,Liaoning Tieren FC vs. Qingdao Xihaian FC,True,3,0.94,0.89,0.03197,0.030935,0.02803,-0.140935,buy_all_yes,0.0,0.0,True,sports_fees_v2,True,48804.94
2026-07-25T12:08:39Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.986,,0.0,,0.014,,buy_all_yes,52.47,0.000522,True,,False,41503.44
2026-07-25T12:25:15Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.986,,0.0,,0.014,,buy_all_yes,77.57,0.001408,True,,False,41129.79
2026-07-25T12:45:44Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.986,,0.0,,0.014,,buy_all_yes,77.64,0.000472,True,,False,41179.79
2026-07-25T14:15:07Z,fin1-kups-vps-2026-07-25,Kuopion Palloseura vs. Vaasan Palloseura,True,3,0.95,0.69,0.021235,0.013935,0.028765,-0.323935,buy_all_yes,0.0,0.0,True,sports_fees_v2,True,175052.42
2026-07-25T14:15:13Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.997,,0.0,,0.003,,buy_all_yes,19.99,0.000509,True,,False,41214.15
2026-07-25T15:25:34Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.987,,0.0,,0.013,,buy_all_yes,205.1,0.00179,True,,False,41496.48
2026-07-25T15:43:14Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.987,,0.0,,0.013,,buy_all_yes,205.1,0.00179,True,,False,28990.86
2026-07-25T16:00:52Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.987,,0.0,,0.013,,buy_all_yes,205.1,0.00179,True,,False,27135.05
2026-07-25T16:18:32Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.987,,0.0,,0.013,,buy_all_yes,205.25,0.00106,True,,False,27052.05
2026-07-25T16:36:10Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.987,,0.0,,0.013,,buy_all_yes,204.94,0.002601,True,,False,26798.67
2026-07-25T16:53:51Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.987,,0.0,,0.013,,buy_all_yes,204.94,0.002601,True,,False,23685.48
2026-07-25T17:11:29Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.995,,0.0,,0.005,,buy_all_yes,0.78,0.006,True,,False,23685.48
2026-07-25T17:29:08Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.994,,0.0,,0.006,,buy_all_yes,0.78,0.006,True,,False,24924.4
2026-07-25T17:46:45Z,highest-temperature-in-miami-on-july-25-2026,Highest temperature in Miami on July 25?,True,11,0.993,,0.004968,,0.002032,,buy_all_yes,41.97,0.00073,True,weather_fees,True,26474.94
2026-07-25T17:46:49Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.992,,0.0,,0.008,,buy_all_yes,0.77,0.008,True,,False,24927.31
2026-07-25T18:04:33Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.991,,0.0,,0.009,,buy_all_yes,0.77,0.009,True,,False,24277.3
2026-07-25T18:22:27Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.988,,0.0,,0.012,,buy_all_yes,0.77,0.014,True,,False,26118.55
2026-07-25T18:40:07Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.981,,0.0,,0.019,,buy_all_yes,276.33,0.000438,True,,False,26523.52
2026-07-25T18:57:46Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.98,,0.0,,0.02,,buy_all_yes,407.93,0.00016,True,,False,26523.52
2026-07-25T19:15:30Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.98,,0.0,,0.02,,buy_all_yes,352.37,0.000415,True,,False,26423.52
2026-07-25T19:33:09Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.979,,0.0,,0.021,,buy_all_yes,386.32,0.000395,True,,False,26429.27
2026-07-25T19:50:48Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.98,,0.0,,0.02,,buy_all_yes,351.72,0.002266,True,,False,26419.7
2026-07-25T20:10:10Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.978,,0.0,,0.022,,buy_all_yes,386.34,0.000346,True,,False,26912.87
2026-07-25T20:27:49Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.979,,0.0,,0.021,,buy_all_yes,351.74,0.002224,True,,False,26419.3
2026-07-25T20:45:29Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.98,,0.0,,0.02,,buy_all_yes,352.12,0.001139,True,,False,26412.19
2026-07-25T21:03:18Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.98,,0.0,,0.02,,buy_all_yes,352.53,0.001503,True,,False,26412.19
2026-07-25T21:20:57Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.98,,0.0,,0.02,,buy_all_yes,331.64,0.000403,True,,False,26412.19
2026-07-25T21:38:34Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.98,,0.0,,0.02,,buy_all_yes,353.64,0.000103,True,,False,25881.91
2026-07-25T21:56:55Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.98,,0.0,,0.02,,buy_all_yes,353.78,0.000529,True,,False,25881.91
2026-07-25T22:14:34Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.979,,0.0,,0.021,,buy_all_yes,353.79,0.000522,True,,False,25881.91
2026-07-25T22:32:32Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.976,,0.0,,0.024,,buy_all_yes,697.71,0.000228,True,,False,26246.3
2026-07-25T22:50:10Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.961,,0.0,,0.039,,buy_all_yes,743.85,0.00069,True,,False,26251.3
2026-07-25T23:07:48Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.96,,0.0,,0.04,,buy_all_yes,739.84,0.000776,True,,False,25301.28
2026-07-25T23:25:44Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.957,,0.0,,0.043,,buy_all_yes,733.78,9.4e-05,True,,False,25219.28
2026-07-25T23:43:26Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.956,,0.0,,0.044,,buy_all_yes,697.56,0.000446,True,,False,25049.51
2026-07-26T00:03:06Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.969,,0.0,,0.031,,buy_all_yes,609.3,0.000764,True,,False,25508.38
2026-07-26T00:20:43Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.958,,0.0,,0.042,,buy_all_yes,697.86,1.9e-05,True,,False,25408.38
2026-07-26T00:38:23Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.956,,0.0,,0.044,,buy_all_yes,696.77,0.001582,True,,False,25410.14
2026-07-26T00:56:02Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.964,,0.0,,0.036,,buy_all_yes,653.08,0.000298,True,,False,25080.94
2026-07-26T01:13:40Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.962,,0.0,,0.038,,buy_all_yes,730.9,0.000391,True,,False,24975.14
2026-07-26T01:31:20Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.96,,0.0,,0.04,,buy_all_yes,697.01,0.001227,True,,False,23341.24
2026-07-26T01:49:00Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.959,,0.0,,0.041,,buy_all_yes,683.68,0.000246,True,,False,23330.26
2026-07-26T02:06:37Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.959,,0.0,,0.041,,buy_all_yes,683.44,0.000592,True,,False,23330.26
2026-07-26T02:26:21Z,the-odyssey-2nd-weekend-box-office-20260720175402816,"""The Odyssey"" 2nd Weekend Box Office",True,6,0.976,,0.020065,,0.003935,,buy_all_yes,0.0,0.0,True,culture_fees,True,62508.49
2026-07-26T02:26:25Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.957,,0.0,,0.043,,buy_all_yes,762.09,0.001146,True,,False,23330.26
2026-07-26T02:26:28Z,which-month-will-strait-of-hormuz-traffic-return-to-normal-20260702155718114,Which month will Strait of Hormuz traffic return to normal?,True,7,0.987,0.894,0.0,0.0,0.013,-0.106,buy_all_yes,33.26,0.006388,True,,False,13691.89
2026-07-26T02:44:04Z,mls-orl-nas-2026-07-25,Orlando City SC vs. Nashville SC,True,3,1.05,1.012,0.007815,0.007035,-0.057815,0.004965,sell_all_yes,,,False,sports_fees_v2,True,203402.89
2026-07-26T02:44:10Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.956,,0.0,,0.044,,buy_all_yes,762.05,0.001192,True,,False,22179.18
2026-07-26T02:44:12Z,which-month-will-strait-of-hormuz-traffic-return-to-normal-20260702155718114,Which month will Strait of Hormuz traffic return to normal?,True,7,0.987,0.894,0.0,0.0,0.013,-0.106,buy_all_yes,33.34,0.003998,True,,False,13691.89
2026-07-26T03:01:52Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.955,,0.0,,0.045,,buy_all_yes,740.27,0.000192,True,,False,22021.65
2026-07-26T03:01:55Z,which-month-will-strait-of-hormuz-traffic-return-to-normal-20260702155718114,Which month will Strait of Hormuz traffic return to normal?,True,7,0.997,0.894,0.0,0.0,0.003,-0.106,buy_all_yes,0.0,0.0,True,,False,13611.89
2026-07-26T03:19:33Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.956,,0.0,,0.044,,buy_all_yes,762.22,0.000976,True,,False,21091.52
2026-07-26T03:37:10Z,mls-sdg-dal-2026-07-25,San Diego FC vs. FC Dallas,True,3,0.991,,0.001525,,0.007475,,buy_all_yes,,,False,sports_fees_v2,True,192309.04
2026-07-26T03:37:15Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.956,,0.0,,0.044,,buy_all_yes,762.11,0.001114,True,,False,20828.52
2026-07-26T03:37:17Z,which-month-will-strait-of-hormuz-traffic-return-to-normal-20260702155718114,Which month will Strait of Hormuz traffic return to normal?,True,7,0.997,0.894,0.0,0.0,0.003,-0.106,buy_all_yes,14.23,0.0023,True,,False,13611.89
2026-07-26T03:54:55Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.956,,0.0,,0.044,,buy_all_yes,749.66,0.000422,True,,False,18922.4
2026-07-26T03:54:57Z,which-month-will-strait-of-hormuz-traffic-return-to-normal-20260702155718114,Which month will Strait of Hormuz traffic return to normal?,True,7,0.997,0.894,0.0,0.0,0.003,-0.106,buy_all_yes,0.0,0.0,True,,False,13611.89
2026-07-26T04:12:40Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.955,,0.0,,0.045,,buy_all_yes,749.5,0.000636,True,,False,19605.98
2026-07-26T04:30:23Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.955,,0.0,,0.045,,buy_all_yes,749.5,0.00064,True,,False,19491.94
2026-07-26T04:48:03Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.955,,0.0,,0.045,,buy_all_yes,731.09,0.000143,True,,False,19491.94
2026-07-26T05:05:45Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.954,,0.0,,0.046,,buy_all_yes,731.07,0.000165,True,,False,19392.84
2026-07-26T05:23:25Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.954,,0.0,,0.046,,buy_all_yes,739.79,0.000839,True,,False,19392.84
2026-07-26T05:41:06Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.955,,0.0,,0.045,,buy_all_yes,762.0,0.001253,True,,False,19430.76
2026-07-26T05:58:46Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-20-20260717154058215,How many ships transit the Strait of Hormuz week of July 20?,True,5,0.996,,0.0,,0.004,,buy_all_yes,0.0,0.0,True,,False,26323.1
2026-07-26T05:58:51Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.955,,0.0,,0.045,,buy_all_yes,740.35,8.7e-05,True,,False,19527.03
2026-07-26T06:16:32Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.959,,0.0,,0.041,,buy_all_yes,608.42,0.000568,True,,False,22883.41
2026-07-26T06:34:12Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.972,,0.0,,0.028,,buy_all_yes,465.32,0.002155,True,,False,21393.14
2026-07-26T06:51:56Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.973,,0.0,,0.027,,buy_all_yes,465.29,0.002201,True,,False,21393.14
2026-07-26T07:09:33Z,highest-temperature-in-hong-kong-on-july-26-2026,Highest temperature in Hong Kong on July 26?,True,11,0.956,,0.024314,,0.019686,,buy_all_yes,0.0,0.0,True,weather_fees,True,131568.8
2026-07-26T07:09:38Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.975,,0.0,,0.025,,buy_all_yes,558.58,0.000162,True,,False,22012.03
2026-07-26T07:27:19Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.975,,0.0,,0.025,,buy_all_yes,539.73,0.000457,True,,False,20326.3
2026-07-26T07:27:21Z,which-month-will-strait-of-hormuz-traffic-return-to-normal-20260702155718114,Which month will Strait of Hormuz traffic return to normal?,True,7,0.997,0.913,0.0,0.0,0.003,-0.087,buy_all_yes,33.44,0.000777,True,,False,13888.02
2026-07-26T07:45:02Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.972,,0.0,,0.028,,buy_all_yes,465.07,0.002681,True,,False,20326.3
2026-07-26T08:02:39Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.973,,0.0,,0.027,,buy_all_yes,539.76,0.000414,True,,False,18976.3
2026-07-26T08:21:46Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.968,,0.0,,0.032,,buy_all_yes,527.81,9.3e-05,True,,False,19020.48
2026-07-26T08:21:48Z,which-month-will-strait-of-hormuz-traffic-return-to-normal-20260702155718114,Which month will Strait of Hormuz traffic return to normal?,True,7,0.997,0.913,0.0,0.0,0.003,-0.087,buy_all_yes,26.01,0.000683,True,,False,13888.02
2026-07-26T08:39:32Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.968,,0.0,,0.032,,buy_all_yes,558.08,0.001058,True,,False,19020.48
2026-07-26T08:39:35Z,which-month-will-strait-of-hormuz-traffic-return-to-normal-20260702155718114,Which month will Strait of Hormuz traffic return to normal?,True,7,0.997,0.913,0.0,0.0,0.003,-0.087,buy_all_yes,80.78,0.000363,True,,False,13888.02
2026-07-26T08:57:16Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.968,,0.0,,0.032,,buy_all_yes,558.23,0.000788,True,,False,18827.75
2026-07-26T09:14:54Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.965,,0.0,,0.035,,buy_all_yes,589.89,0.000145,True,,False,18899.98
2026-07-26T09:14:56Z,which-month-will-strait-of-hormuz-traffic-return-to-normal-20260702155718114,Which month will Strait of Hormuz traffic return to normal?,True,7,0.997,0.903,0.0,0.0,0.003,-0.097,buy_all_yes,25.98,0.002,True,,False,10846.12
2026-07-26T09:32:37Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.969,,0.0,,0.031,,buy_all_yes,589.57,0.000691,True,,False,18815.68
2026-07-26T09:50:18Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.969,,0.0,,0.031,,buy_all_yes,558.54,0.000233,True,,False,18815.41
2026-07-26T10:06:49Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.959,,0.0,,0.041,,buy_all_yes,443.2,0.000168,True,,False,19092.2
2026-07-26T10:24:46Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.977,,0.0,,0.023,,buy_all_yes,295.8,0.001824,True,,False,19514.29
2026-07-26T10:42:10Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.974,,0.0,,0.026,,buy_all_yes,465.91,0.000873,True,,False,19514.29
2026-07-26T10:59:36Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.968,,0.0,,0.032,,buy_all_yes,189.98,0.005342,True,,False,20889.29
2026-07-26T11:17:01Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.972,,0.0,,0.028,,buy_all_yes,271.98,8.2e-05,True,,False,20889.29
2026-07-26T11:34:26Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.986,,0.0,,0.014,,buy_all_yes,190.45,0.00286,True,,False,20889.29
2026-07-26T11:51:51Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.991,,0.0,,0.009,,buy_all_yes,145.88,0.000543,True,,False,21352.01
2026-07-26T12:09:15Z,kor-gwa-jej-2026-07-26,Gwangju FC vs. Jeju SK FC,True,3,0.95,0.89,0.028815,0.027575,0.021185,-0.137575,buy_all_yes,0.0,0.0,True,sports_fees_v2,True,117838.75
2026-07-26T12:09:20Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.991,,0.0,,0.009,,buy_all_yes,145.92,0.000284,True,,False,20827.01
2026-07-26T12:26:39Z,kor-gwa-jej-2026-07-26,Gwangju FC vs. Jeju SK FC,True,3,1.591,1.38,0.017783,0.02174,-0.608783,0.35826,sell_all_yes,0.0,0.0,True,sports_fees_v2,True,125976.13
2026-07-26T12:26:45Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.987,,0.0,,0.013,,buy_all_yes,189.91,0.000171,True,,False,19204.43
2026-07-26T12:44:10Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.981,,0.0,,0.019,,buy_all_yes,270.93,0.003933,True,,False,19154.43
2026-07-26T13:06:39Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.979,,0.0,,0.021,,buy_all_yes,145.82,0.000956,True,,False,18534.36
2026-07-26T13:24:16Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.99,,0.0,,0.01,,buy_all_yes,145.94,0.000145,True,,False,19165.94
2026-07-26T13:41:56Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.99,,0.0,,0.01,,buy_all_yes,145.88,0.000523,True,,False,19717.75
2026-07-26T16:04:18Z,highest-temperature-in-madrid-on-july-26-2026,Highest temperature in Madrid on July 26?,True,11,0.967,,0.022162,,0.010838,,buy_all_yes,21.09,0.004943,True,weather_fees,True,44954.29
2026-07-26T17:32:28Z,highest-temperature-in-chicago-on-july-26-2026,Highest temperature in Chicago on July 26?,True,11,0.932,,0.048286,,0.019714,,buy_all_yes,0.0,0.0,True,weather_fees,True,26303.12
2026-07-26T19:18:25Z,highest-temperature-in-nyc-on-july-26-2026,Highest temperature in NYC on July 26?,True,11,0.972,,0.016755,,0.011245,,buy_all_yes,0.0,0.0,True,weather_fees,True,49048.72
2026-07-26T21:06:25Z,highest-temperature-in-chicago-on-july-26-2026,Highest temperature in Chicago on July 26?,True,11,0.937,,0.030304,,0.032696,,buy_all_yes,0.0,0.0,True,weather_fees,True,26034.61
2026-07-26T22:17:17Z,per1-ccu-cal-2026-07-26,CD Comerciantes Unidos vs. Club Alianza Lima,True,3,1.06,1.03,0.02761,0.027155,-0.08761,0.002845,sell_all_yes,0.0,0.0,True,sports_fees_v2,True,117601.17
2026-07-26T22:52:25Z,col1-gdr-isf-2026-07-26,Águilas Doradas Rionegro vs. Independiente Santa Fe,True,3,1.15,1.07,0.015855,0.015995,-0.165855,0.054005,sell_all_yes,0.0,0.0,True,sports_fees_v2,True,32034.19
2026-07-26T23:45:09Z,highest-temperature-in-seattle-on-july-26-2026,Highest temperature in Seattle on July 26?,True,11,0.989,,0.007308,,0.003692,,buy_all_yes,0.0,0.0,True,weather_fees,True,37476.9
2026-07-27T01:44:10Z,cxmt-ipo-closing-market-cap-20260629165331522,CXMT IPO Closing Market Cap,True,8,0.996,,0.001665,,0.002335,,buy_all_yes,33.96,0.00117,True,finance_prices_fees,True,15179.9
2026-07-27T02:00:55Z,highest-temperature-in-denver-on-july-27-2026,Highest temperature in Denver on July 27?,True,11,0.939,,0.04899,,0.01201,,buy_all_yes,0.0,0.0,True,weather_fees,True,16948.58
2026-07-27T02:36:18Z,highest-temperature-in-singapore-on-july-27-2026,Highest temperature in Singapore on July 27?,True,11,0.938,,0.041533,,0.020467,,buy_all_yes,0.0,0.0,True,weather_fees,True,28446.5
