match_id,commence_time,home_team,away_team,winner_home_pct,winner_draw_pct,winner_away_pct,best_odds_value,best_odds_bookie,best_odds_scoreline,source_url_type,source_url,current_url,source_name,score_key,home_goals,away_goals,score_bucket,probability_pct
norway-senegal,2026-06-23T00:00:00Z,Norway,Senegal,41.55,24.6,33.85,6.5,FanDuel,1 : 1,url,https://oddspedia.com/football/norway-senegal-1654581,https://oddspedia.com/football/norway-senegal-1654581,nuxt_state_event,Other_1,,,other_home_win,7.03
norway-senegal,2026-06-23T00:00:00Z,Norway,Senegal,41.55,24.6,33.85,6.5,FanDuel,1 : 1,url,https://oddspedia.com/football/norway-senegal-1654581,https://oddspedia.com/football/norway-senegal-1654581,nuxt_state_event,Other_2,,,other_away_win,5.16
norway-senegal,2026-06-23T00:00:00Z,Norway,Senegal,41.55,24.6,33.85,6.5,FanDuel,1 : 1,url,https://oddspedia.com/football/norway-senegal-1654581,https://oddspedia.com/football/norway-senegal-1654581,nuxt_state_event,Other_X,,,other_draw,0.25
jordan-algeria,2026-06-23T03:00:00Z,Jordan,Algeria,26.25,24.45,49.3,8,bet365,1 : 1,url,https://oddspedia.com/football/jordan-algeria-1654586,https://oddspedia.com/football/jordan-algeria-1654586,nuxt_state_event,0-0,0,0,exact,6.57
jordan-algeria,2026-06-23T03:00:00Z,Jordan,Algeria,26.25,24.45,49.3,8,bet365,1 : 1,url,https://oddspedia.com/football/jordan-algeria-1654586,https://oddspedia.com/football/jordan-algeria-1654586,nuxt_state_event,0-1,0,1,exact,10.59
jordan-algeria,2026-06-23T03:00:00Z,Jordan,Algeria,26.25,24.45,49.3,8,bet365,1 : 1,url,https://oddspedia.com/football/jordan-algeria-1654586,https://oddspedia.com/football/jordan-algeria-1654586,nuxt_state_event,0-2,0,2,exact,8.55
jordan-algeria,2026-06-23T03:00:00Z,Jordan,Algeria,26.25,24.45,49.3,8,bet365,1 : 1,url,https://oddspedia.com/football/jordan-algeria-1654586,https://oddspedia.com/football/jordan-algeria-1654586,nuxt_state_event,0-3,0,3,exact,4.62
jordan-algeria,2026-06-23T03:00:00Z,Jordan,Algeria,26.25,24.45,49.3,8,bet365,1 : 1,url,https://oddspedia.com/football/jordan-algeria-1654586,https://oddspedia.com/football/jordan-algeria-1654586,nuxt_state_event,1-0,1,0,exact,6.9
jordan-algeria,2026-06-23T03:00:00Z,Jordan,Algeria,26.25,24.45,49.3,8,bet365,1 : 1,url,https://oddspedia.com/football/jordan-algeria-1654586,https://oddspedia.com/football/jordan-algeria-1654586,nuxt_state_event,1-1,1,1,exact,11.26
jordan-algeria,2026-06-23T03:00:00Z,Jordan,Algeria,26.25,24.45,49.3,8,bet365,1 : 1,url,https://oddspedia.com/football/jordan-algeria-1654586,https://oddspedia.com/football/jordan-algeria-1654586,nuxt_state_event,1-2,1,2,exact,9.22
jordan-algeria,2026-06-23T03:00:00Z,Jordan,Algeria,26.25,24.45,49.3,8,bet365,1 : 1,url,https://oddspedia.com/football/jordan-algeria-1654586,https://oddspedia.com/football/jordan-algeria-1654586,nuxt_state_event,1-3,1,3,exact,5.06
jordan-algeria,2026-06-23T03:00:00Z,Jordan,Algeria,26.25,24.45,49.3,8,bet365,1 : 1,url,https://oddspedia.com/football/jordan-algeria-1654586,https://oddspedia.com/football/jordan-algeria-1654586,nuxt_state_event,2-0,2,0,exact,3.83
jordan-algeria,2026-06-23T03:00:00Z,Jordan,Algeria,26.25,24.45,49.3,8,bet365,1 : 1,url,https://oddspedia.com/football/jordan-algeria-1654586,https://oddspedia.com/football/jordan-algeria-1654586,nuxt_state_event,2-1,2,1,exact,6.32
jordan-algeria,2026-06-23T03:00:00Z,Jordan,Algeria,26.25,24.45,49.3,8,bet365,1 : 1,url,https://oddspedia.com/football/jordan-algeria-1654586,https://oddspedia.com/football/jordan-algeria-1654586,nuxt_state_event,2-2,2,2,exact,5.26
jordan-algeria,2026-06-23T03:00:00Z,Jordan,Algeria,26.25,24.45,49.3,8,bet365,1 : 1,url,https://oddspedia.com/football/jordan-algeria-1654586,https://oddspedia.com/football/jordan-algeria-1654586,nuxt_state_event,2-3,2,3,exact,2.93
jordan-algeria,2026-06-23T03:00:00Z,Jordan,Algeria,26.25,24.45,49.3,8,bet365,1 : 1,url,https://oddspedia.com/football/jordan-algeria-1654586,https://oddspedia.com/football/jordan-algeria-1654586,nuxt_state_event,3-0,3,0,exact,1.49
jordan-algeria,2026-06-23T03:00:00Z,Jordan,Algeria,26.25,24.45,49.3,8,bet365,1 : 1,url,https://oddspedia.com/football/jordan-algeria-1654586,https://oddspedia.com/football/jordan-algeria-1654586,nuxt_state_event,3-1,3,1,exact,2.51
jordan-algeria,2026-06-23T03:00:00Z,Jordan,Algeria,26.25,24.45,49.3,8,bet365,1 : 1,url,https://oddspedia.com/football/jordan-algeria-1654586,https://oddspedia.com/football/jordan-algeria-1654586,nuxt_state_event,3-2,3,2,exact,2.11
jordan-algeria,2026-06-23T03:00:00Z,Jordan,Algeria,26.25,24.45,49.3,8,bet365,1 : 1,url,https://oddspedia.com/football/jordan-algeria-1654586,https://oddspedia.com/football/jordan-algeria-1654586,nuxt_state_event,3-3,3,3,exact,1.18
jordan-algeria,2026-06-23T03:00:00Z,Jordan,Algeria,26.25,24.45,49.3,8,bet365,1 : 1,url,https://oddspedia.com/football/jordan-algeria-1654586,https://oddspedia.com/football/jordan-algeria-1654586,nuxt_state_event,Other_1,,,other_home_win,3.1
jordan-algeria,2026-06-23T03:00:00Z,Jordan,Algeria,26.25,24.45,49.3,8,bet365,1 : 1,url,https://oddspedia.com/football/jordan-algeria-1654586,https://oddspedia.com/football/jordan-algeria-1654586,nuxt_state_event,Other_2,,,other_away_win,8.33
jordan-algeria,2026-06-23T03:00:00Z,Jordan,Algeria,26.25,24.45,49.3,8,bet365,1 : 1,url,https://oddspedia.com/football/jordan-algeria-1654586,https://oddspedia.com/football/jordan-algeria-1654586,nuxt_state_event,Other_X,,,other_draw,0.18
portugal-uzbekistan,2026-06-23T17:00:00Z,Portugal,Uzbekistan,65.85,21.9,12.26,8,FanDuel,1 : 0,url,https://oddspedia.com/football/portugal-uzbekistan-1232,https://oddspedia.com/football/portugal-uzbekistan-1232,nuxt_state_event,0-0,0,0,exact,9.17
portugal-uzbekistan,2026-06-23T17:00:00Z,Portugal,Uzbekistan,65.85,21.9,12.26,8,FanDuel,1 : 0,url,https://oddspedia.com/football/portugal-uzbekistan-1232,https://oddspedia.com/football/portugal-uzbekistan-1232,nuxt_state_event,0-1,0,1,exact,5.04
portugal-uzbekistan,2026-06-23T17:00:00Z,Portugal,Uzbekistan,65.85,21.9,12.26,8,FanDuel,1 : 0,url,https://oddspedia.com/football/portugal-uzbekistan-1232,https://oddspedia.com/football/portugal-uzbekistan-1232,nuxt_state_event,0-2,0,2,exact,1.61
portugal-uzbekistan,2026-06-23T17:00:00Z,Portugal,Uzbekistan,65.85,21.9,12.26,8,FanDuel,1 : 0,url,https://oddspedia.com/football/portugal-uzbekistan-1232,https://oddspedia.com/football/portugal-uzbekistan-1232,nuxt_state_event,0-3,0,3,exact,0.38
portugal-uzbekistan,2026-06-23T17:00:00Z,Portugal,Uzbekistan,65.85,21.9,12.26,8,FanDuel,1 : 0,url,https://oddspedia.com/football/portugal-uzbekistan-1232,https://oddspedia.com/football/portugal-uzbekistan-1232,nuxt_state_event,1-0,1,0,exact,15.96
portugal-uzbekistan,2026-06-23T17:00:00Z,Portugal,Uzbekistan,65.85,21.9,12.26,8,FanDuel,1 : 0,url,https://oddspedia.com/football/portugal-uzbekistan-1232,https://oddspedia.com/football/portugal-uzbekistan-1232,nuxt_state_event,1-1,1,1,exact,9.17
portugal-uzbekistan,2026-06-23T17:00:00Z,Portugal,Uzbekistan,65.85,21.9,12.26,8,FanDuel,1 : 0,url,https://oddspedia.com/football/portugal-uzbekistan-1232,https://oddspedia.com/football/portugal-uzbekistan-1232,nuxt_state_event,1-2,1,2,exact,3.05
portugal-uzbekistan,2026-06-23T17:00:00Z,Portugal,Uzbekistan,65.85,21.9,12.26,8,FanDuel,1 : 0,url,https://oddspedia.com/football/portugal-uzbekistan-1232,https://oddspedia.com/football/portugal-uzbekistan-1232,nuxt_state_event,1-3,1,3,exact,0.78
portugal-uzbekistan,2026-06-23T17:00:00Z,Portugal,Uzbekistan,65.85,21.9,12.26,8,FanDuel,1 : 0,url,https://oddspedia.com/football/portugal-uzbekistan-1232,https://oddspedia.com/football/portugal-uzbekistan-1232,nuxt_state_event,2-0,2,0,exact,14.06
portugal-uzbekistan,2026-06-23T17:00:00Z,Portugal,Uzbekistan,65.85,21.9,12.26,8,FanDuel,1 : 0,url,https://oddspedia.com/football/portugal-uzbekistan-1232,https://oddspedia.com/football/portugal-uzbekistan-1232,nuxt_state_event,2-1,2,1,exact,8.47
portugal-uzbekistan,2026-06-23T17:00:00Z,Portugal,Uzbekistan,65.85,21.9,12.26,8,FanDuel,1 : 0,url,https://oddspedia.com/football/portugal-uzbekistan-1232,https://oddspedia.com/football/portugal-uzbekistan-1232,nuxt_state_event,2-2,2,2,exact,2.97
portugal-uzbekistan,2026-06-23T17:00:00Z,Portugal,Uzbekistan,65.85,21.9,12.26,8,FanDuel,1 : 0,url,https://oddspedia.com/football/portugal-uzbekistan-1232,https://oddspedia.com/football/portugal-uzbekistan-1232,nuxt_state_event,2-3,2,3,exact,0.78
portugal-uzbekistan,2026-06-23T17:00:00Z,Portugal,Uzbekistan,65.85,21.9,12.26,8,FanDuel,1 : 0,url,https://oddspedia.com/football/portugal-uzbekistan-1232,https://oddspedia.com/football/portugal-uzbekistan-1232,nuxt_state_event,3-0,3,0,exact,8.39
portugal-uzbekistan,2026-06-23T17:00:00Z,Portugal,Uzbekistan,65.85,21.9,12.26,8,FanDuel,1 : 0,url,https://oddspedia.com/football/portugal-uzbekistan-1232,https://oddspedia.com/football/portugal-uzbekistan-1232,nuxt_state_event,3-1,3,1,exact,5.31
portugal-uzbekistan,2026-06-23T17:00:00Z,Portugal,Uzbekistan,65.85,21.9,12.26,8,FanDuel,1 : 0,url,https://oddspedia.com/football/portugal-uzbekistan-1232,https://oddspedia.com/football/portugal-uzbekistan-1232,nuxt_state_event,3-2,3,2,exact,1.94
portugal-uzbekistan,2026-06-23T17:00:00Z,Portugal,Uzbekistan,65.85,21.9,12.26,8,FanDuel,1 : 0,url,https://oddspedia.com/football/portugal-uzbekistan-1232,https://oddspedia.com/football/portugal-uzbekistan-1232,nuxt_state_event,3-3,3,3,exact,0.52
portugal-uzbekistan,2026-06-23T17:00:00Z,Portugal,Uzbekistan,65.85,21.9,12.26,8,FanDuel,1 : 0,url,https://oddspedia.com/football/portugal-uzbekistan-1232,https://oddspedia.com/football/portugal-uzbekistan-1232,nuxt_state_event,Other_1,,,other_home_win,11.72
portugal-uzbekistan,2026-06-23T17:00:00Z,Portugal,Uzbekistan,65.85,21.9,12.26,8,FanDuel,1 : 0,url,https://oddspedia.com/football/portugal-uzbekistan-1232,https://oddspedia.com/football/portugal-uzbekistan-1232,nuxt_state_event,Other_2,,,other_away_win,0.63
portugal-uzbekistan,2026-06-23T17:00:00Z,Portugal,Uzbekistan,65.85,21.9,12.26,8,FanDuel,1 : 0,url,https://oddspedia.com/football/portugal-uzbekistan-1232,https://oddspedia.com/football/portugal-uzbekistan-1232,nuxt_state_event,Other_X,,,other_draw,0.07
england-ghana,2026-06-23T20:00:00Z,England,Ghana,69.8,19.5,10.74,,,,url,https://oddspedia.com/football/england-ghana-1654594,https://oddspedia.com/football/england-ghana-1654594,nuxt_state_event,0-0,0,0,exact,7.26
england-ghana,2026-06-23T20:00:00Z,England,Ghana,69.8,19.5,10.74,,,,url,https://oddspedia.com/football/england-ghana-1654594,https://oddspedia.com/football/england-ghana-1654594,nuxt_state_event,0-1,0,1,exact,4.6
england-ghana,2026-06-23T20:00:00Z,England,Ghana,69.8,19.5,10.74,,,,url,https://oddspedia.com/football/england-ghana-1654594,https://oddspedia.com/football/england-ghana-1654594,nuxt_state_event,0-2,0,2,exact,1.47
england-ghana,2026-06-23T20:00:00Z,England,Ghana,69.8,19.5,10.74,,,,url,https://oddspedia.com/football/england-ghana-1654594,https://oddspedia.com/football/england-ghana-1654594,nuxt_state_event,0-3,0,3,exact,0.31
england-ghana,2026-06-23T20:00:00Z,England,Ghana,69.8,19.5,10.74,,,,url,https://oddspedia.com/football/england-ghana-1654594,https://oddspedia.com/football/england-ghana-1654594,nuxt_state_event,1-0,1,0,exact,14.22
england-ghana,2026-06-23T20:00:00Z,England,Ghana,69.8,19.5,10.74,,,,url,https://oddspedia.com/football/england-ghana-1654594,https://oddspedia.com/football/england-ghana-1654594,nuxt_state_event,1-1,1,1,exact,8.98
england-ghana,2026-06-23T20:00:00Z,England,Ghana,69.8,19.5,10.74,,,,url,https://oddspedia.com/football/england-ghana-1654594,https://oddspedia.com/football/england-ghana-1654594,nuxt_state_event,1-2,1,2,exact,2.84
england-ghana,2026-06-23T20:00:00Z,England,Ghana,69.8,19.5,10.74,,,,url,https://oddspedia.com/football/england-ghana-1654594,https://oddspedia.com/football/england-ghana-1654594,nuxt_state_event,1-3,1,3,exact,0.59
england-ghana,2026-06-23T20:00:00Z,England,Ghana,69.8,19.5,10.74,,,,url,https://oddspedia.com/football/england-ghana-1654594,https://oddspedia.com/football/england-ghana-1654594,nuxt_state_event,2-0,2,0,exact,14.17
england-ghana,2026-06-23T20:00:00Z,England,Ghana,69.8,19.5,10.74,,,,url,https://oddspedia.com/football/england-ghana-1654594,https://oddspedia.com/football/england-ghana-1654594,nuxt_state_event,2-1,2,1,exact,8.94
england-ghana,2026-06-23T20:00:00Z,England,Ghana,69.8,19.5,10.74,,,,url,https://oddspedia.com/football/england-ghana-1654594,https://oddspedia.com/football/england-ghana-1654594,nuxt_state_event,2-2,2,2,exact,2.82
england-ghana,2026-06-23T20:00:00Z,England,Ghana,69.8,19.5,10.74,,,,url,https://oddspedia.com/football/england-ghana-1654594,https://oddspedia.com/football/england-ghana-1654594,nuxt_state_event,2-3,2,3,exact,0.59
england-ghana,2026-06-23T20:00:00Z,England,Ghana,69.8,19.5,10.74,,,,url,https://oddspedia.com/football/england-ghana-1654594,https://oddspedia.com/football/england-ghana-1654594,nuxt_state_event,3-0,3,0,exact,9.57
england-ghana,2026-06-23T20:00:00Z,England,Ghana,69.8,19.5,10.74,,,,url,https://oddspedia.com/football/england-ghana-1654594,https://oddspedia.com/football/england-ghana-1654594,nuxt_state_event,3-1,3,1,exact,6.02
england-ghana,2026-06-23T20:00:00Z,England,Ghana,69.8,19.5,10.74,,,,url,https://oddspedia.com/football/england-ghana-1654594,https://oddspedia.com/football/england-ghana-1654594,nuxt_state_event,3-2,3,2,exact,1.89
england-ghana,2026-06-23T20:00:00Z,England,Ghana,69.8,19.5,10.74,,,,url,https://oddspedia.com/football/england-ghana-1654594,https://oddspedia.com/football/england-ghana-1654594,nuxt_state_event,3-3,3,3,exact,0.4
england-ghana,2026-06-23T20:00:00Z,England,Ghana,69.8,19.5,10.74,,,,url,https://oddspedia.com/football/england-ghana-1654594,https://oddspedia.com/football/england-ghana-1654594,nuxt_state_event,Other_1,,,other_home_win,15.0
england-ghana,2026-06-23T20:00:00Z,England,Ghana,69.8,19.5,10.74,,,,url,https://oddspedia.com/football/england-ghana-1654594,https://oddspedia.com/football/england-ghana-1654594,nuxt_state_event,Other_2,,,other_away_win,0.34
england-ghana,2026-06-23T20:00:00Z,England,Ghana,69.8,19.5,10.74,,,,url,https://oddspedia.com/football/england-ghana-1654594,https://oddspedia.com/football/england-ghana-1654594,nuxt_state_event,Other_X,,,other_draw,0.04
panama-croatia,2026-06-23T23:00:00Z,Panama,Croatia,24.4,23.3,52.25,8,bet365,1 : 1,url,https://oddspedia.com/football/panama-croatia-1654595,https://oddspedia.com/football/panama-croatia-1654595,nuxt_state_event,0-0,0,0,exact,5.54
panama-croatia,2026-06-23T23:00:00Z,Panama,Croatia,24.4,23.3,52.25,8,bet365,1 : 1,url,https://oddspedia.com/football/panama-croatia-1654595,https://oddspedia.com/football/panama-croatia-1654595,nuxt_state_event,0-1,0,1,exact,9.75
panama-croatia,2026-06-23T23:00:00Z,Panama,Croatia,24.4,23.3,52.25,8,bet365,1 : 1,url,https://oddspedia.com/football/panama-croatia-1654595,https://oddspedia.com/football/panama-croatia-1654595,nuxt_state_event,0-2,0,2,exact,8.61
panama-croatia,2026-06-23T23:00:00Z,Panama,Croatia,24.4,23.3,52.25,8,bet365,1 : 1,url,https://oddspedia.com/football/panama-croatia-1654595,https://oddspedia.com/football/panama-croatia-1654595,nuxt_state_event,0-3,0,3,exact,5.06
panama-croatia,2026-06-23T23:00:00Z,Panama,Croatia,24.4,23.3,52.25,8,bet365,1 : 1,url,https://oddspedia.com/football/panama-croatia-1654595,https://oddspedia.com/football/panama-croatia-1654595,nuxt_state_event,1-0,1,0,exact,6.08
panama-croatia,2026-06-23T23:00:00Z,Panama,Croatia,24.4,23.3,52.25,8,bet365,1 : 1,url,https://oddspedia.com/football/panama-croatia-1654595,https://oddspedia.com/football/panama-croatia-1654595,nuxt_state_event,1-1,1,1,exact,10.79
panama-croatia,2026-06-23T23:00:00Z,Panama,Croatia,24.4,23.3,52.25,8,bet365,1 : 1,url,https://oddspedia.com/football/panama-croatia-1654595,https://oddspedia.com/football/panama-croatia-1654595,nuxt_state_event,1-2,1,2,exact,9.58
panama-croatia,2026-06-23T23:00:00Z,Panama,Croatia,24.4,23.3,52.25,8,bet365,1 : 1,url,https://oddspedia.com/football/panama-croatia-1654595,https://oddspedia.com/football/panama-croatia-1654595,nuxt_state_event,1-3,1,3,exact,5.68
panama-croatia,2026-06-23T23:00:00Z,Panama,Croatia,24.4,23.3,52.25,8,bet365,1 : 1,url,https://oddspedia.com/football/panama-croatia-1654595,https://oddspedia.com/football/panama-croatia-1654595,nuxt_state_event,2-0,2,0,exact,3.43
panama-croatia,2026-06-23T23:00:00Z,Panama,Croatia,24.4,23.3,52.25,8,bet365,1 : 1,url,https://oddspedia.com/football/panama-croatia-1654595,https://oddspedia.com/football/panama-croatia-1654595,nuxt_state_event,2-1,2,1,exact,6.13
panama-croatia,2026-06-23T23:00:00Z,Panama,Croatia,24.4,23.3,52.25,8,bet365,1 : 1,url,https://oddspedia.com/football/panama-croatia-1654595,https://oddspedia.com/football/panama-croatia-1654595,nuxt_state_event,2-2,2,2,exact,5.49
panama-croatia,2026-06-23T23:00:00Z,Panama,Croatia,24.4,23.3,52.25,8,bet365,1 : 1,url,https://oddspedia.com/football/panama-croatia-1654595,https://oddspedia.com/football/panama-croatia-1654595,nuxt_state_event,2-3,2,3,exact,3.28
panama-croatia,2026-06-23T23:00:00Z,Panama,Croatia,24.4,23.3,52.25,8,bet365,1 : 1,url,https://oddspedia.com/football/panama-croatia-1654595,https://oddspedia.com/football/panama-croatia-1654595,nuxt_state_event,3-0,3,0,exact,1.33
panama-croatia,2026-06-23T23:00:00Z,Panama,Croatia,24.4,23.3,52.25,8,bet365,1 : 1,url,https://oddspedia.com/football/panama-croatia-1654595,https://oddspedia.com/football/panama-croatia-1654595,nuxt_state_event,3-1,3,1,exact,2.39
panama-croatia,2026-06-23T23:00:00Z,Panama,Croatia,24.4,23.3,52.25,8,bet365,1 : 1,url,https://oddspedia.com/football/panama-croatia-1654595,https://oddspedia.com/football/panama-croatia-1654595,nuxt_state_event,3-2,3,2,exact,2.15
panama-croatia,2026-06-23T23:00:00Z,Panama,Croatia,24.4,23.3,52.25,8,bet365,1 : 1,url,https://oddspedia.com/football/panama-croatia-1654595,https://oddspedia.com/football/panama-croatia-1654595,nuxt_state_event,3-3,3,3,exact,1.29
panama-croatia,2026-06-23T23:00:00Z,Panama,Croatia,24.4,23.3,52.25,8,bet365,1 : 1,url,https://oddspedia.com/football/panama-croatia-1654595,https://oddspedia.com/football/panama-croatia-1654595,nuxt_state_event,Other_1,,,other_home_win,2.89
panama-croatia,2026-06-23T23:00:00Z,Panama,Croatia,24.4,23.3,52.25,8,bet365,1 : 1,url,https://oddspedia.com/football/panama-croatia-1654595,https://oddspedia.com/football/panama-croatia-1654595,nuxt_state_event,Other_2,,,other_away_win,10.29
panama-croatia,2026-06-23T23:00:00Z,Panama,Croatia,24.4,23.3,52.25,8,bet365,1 : 1,url,https://oddspedia.com/football/panama-croatia-1654595,https://oddspedia.com/football/panama-croatia-1654595,nuxt_state_event,Other_X,,,other_draw,0.2
colombia-dr-congo,2026-06-24T02:00:00Z,Colombia,DR Congo,52.95,25.85,21.2,5.7,FanDuel,1 : 0,url,https://oddspedia.com/football/colombia-dr-congo-1869932,https://oddspedia.com/football/colombia-dr-congo-1869932,nuxt_state_event,0-0,0,0,exact,9.2
colombia-dr-congo,2026-06-24T02:00:00Z,Colombia,DR Congo,52.95,25.85,21.2,5.7,FanDuel,1 : 0,url,https://oddspedia.com/football/colombia-dr-congo-1869932,https://oddspedia.com/football/colombia-dr-congo-1869932,nuxt_state_event,0-1,0,1,exact,7.9
colombia-dr-congo,2026-06-24T02:00:00Z,Colombia,DR Congo,52.95,25.85,21.2,5.7,FanDuel,1 : 0,url,https://oddspedia.com/football/colombia-dr-congo-1869932,https://oddspedia.com/football/colombia-dr-congo-1869932,nuxt_state_event,0-2,0,2,exact,3.41
colombia-dr-congo,2026-06-24T02:00:00Z,Colombia,DR Congo,52.95,25.85,21.2,5.7,FanDuel,1 : 0,url,https://oddspedia.com/football/colombia-dr-congo-1869932,https://oddspedia.com/football/colombia-dr-congo-1869932,nuxt_state_event,0-3,0,3,exact,0.98
colombia-dr-congo,2026-06-24T02:00:00Z,Colombia,DR Congo,52.95,25.85,21.2,5.7,FanDuel,1 : 0,url,https://oddspedia.com/football/colombia-dr-congo-1869932,https://oddspedia.com/football/colombia-dr-congo-1869932,nuxt_state_event,1-0,1,0,exact,14.01
colombia-dr-congo,2026-06-24T02:00:00Z,Colombia,DR Congo,52.95,25.85,21.2,5.7,FanDuel,1 : 0,url,https://oddspedia.com/football/colombia-dr-congo-1869932,https://oddspedia.com/football/colombia-dr-congo-1869932,nuxt_state_event,1-1,1,1,exact,12.06
colombia-dr-congo,2026-06-24T02:00:00Z,Colombia,DR Congo,52.95,25.85,21.2,5.7,FanDuel,1 : 0,url,https://oddspedia.com/football/colombia-dr-congo-1869932,https://oddspedia.com/football/colombia-dr-congo-1869932,nuxt_state_event,1-2,1,2,exact,5.19
colombia-dr-congo,2026-06-24T02:00:00Z,Colombia,DR Congo,52.95,25.85,21.2,5.7,FanDuel,1 : 0,url,https://oddspedia.com/football/colombia-dr-congo-1869932,https://oddspedia.com/football/colombia-dr-congo-1869932,nuxt_state_event,1-3,1,3,exact,1.49
colombia-dr-congo,2026-06-24T02:00:00Z,Colombia,DR Congo,52.95,25.85,21.2,5.7,FanDuel,1 : 0,url,https://oddspedia.com/football/colombia-dr-congo-1869932,https://oddspedia.com/football/colombia-dr-congo-1869932,nuxt_state_event,2-0,2,0,exact,10.71
colombia-dr-congo,2026-06-24T02:00:00Z,Colombia,DR Congo,52.95,25.85,21.2,5.7,FanDuel,1 : 0,url,https://oddspedia.com/football/colombia-dr-congo-1869932,https://oddspedia.com/football/colombia-dr-congo-1869932,nuxt_state_event,2-1,2,1,exact,9.21
colombia-dr-congo,2026-06-24T02:00:00Z,Colombia,DR Congo,52.95,25.85,21.2,5.7,FanDuel,1 : 0,url,https://oddspedia.com/football/colombia-dr-congo-1869932,https://oddspedia.com/football/colombia-dr-congo-1869932,nuxt_state_event,2-2,2,2,exact,3.96
colombia-dr-congo,2026-06-24T02:00:00Z,Colombia,DR Congo,52.95,25.85,21.2,5.7,FanDuel,1 : 0,url,https://oddspedia.com/football/colombia-dr-congo-1869932,https://oddspedia.com/football/colombia-dr-congo-1869932,nuxt_state_event,2-3,2,3,exact,1.14
colombia-dr-congo,2026-06-24T02:00:00Z,Colombia,DR Congo,52.95,25.85,21.2,5.7,FanDuel,1 : 0,url,https://oddspedia.com/football/colombia-dr-congo-1869932,https://oddspedia.com/football/colombia-dr-congo-1869932,nuxt_state_event,3-0,3,0,exact,5.47
colombia-dr-congo,2026-06-24T02:00:00Z,Colombia,DR Congo,52.95,25.85,21.2,5.7,FanDuel,1 : 0,url,https://oddspedia.com/football/colombia-dr-congo-1869932,https://oddspedia.com/football/colombia-dr-congo-1869932,nuxt_state_event,3-1,3,1,exact,4.68
colombia-dr-congo,2026-06-24T02:00:00Z,Colombia,DR Congo,52.95,25.85,21.2,5.7,FanDuel,1 : 0,url,https://oddspedia.com/football/colombia-dr-congo-1869932,https://oddspedia.com/football/colombia-dr-congo-1869932,nuxt_state_event,3-2,3,2,exact,2.01
colombia-dr-congo,2026-06-24T02:00:00Z,Colombia,DR Congo,52.95,25.85,21.2,5.7,FanDuel,1 : 0,url,https://oddspedia.com/football/colombia-dr-congo-1869932,https://oddspedia.com/football/colombia-dr-congo-1869932,nuxt_state_event,3-3,3,3,exact,0.58
colombia-dr-congo,2026-06-24T02:00:00Z,Colombia,DR Congo,52.95,25.85,21.2,5.7,FanDuel,1 : 0,url,https://oddspedia.com/football/colombia-dr-congo-1869932,https://oddspedia.com/football/colombia-dr-congo-1869932,nuxt_state_event,Other_1,,,other_home_win,6.85
colombia-dr-congo,2026-06-24T02:00:00Z,Colombia,DR Congo,52.95,25.85,21.2,5.7,FanDuel,1 : 0,url,https://oddspedia.com/football/colombia-dr-congo-1869932,https://oddspedia.com/football/colombia-dr-congo-1869932,nuxt_state_event,Other_2,,,other_away_win,1.1
colombia-dr-congo,2026-06-24T02:00:00Z,Colombia,DR Congo,52.95,25.85,21.2,5.7,FanDuel,1 : 0,url,https://oddspedia.com/football/colombia-dr-congo-1869932,https://oddspedia.com/football/colombia-dr-congo-1869932,nuxt_state_event,Other_X,,,other_draw,0.05
