incident_id,detected_at_utc,registration_id,entity,source_artifact,observation_token,degraded_state,reason,consecutive_degraded_observations,max_consecutive_degraded_observations,event_type,owner_notification_eligible,paper_trading_invoked,live_trading_invoked
degraded_6934ec8986f36ff3da4c8f5a,2026-07-30T14:44:15Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T14:43:21Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_c759e49db8f60ec64eac7a21,2026-07-30T14:49:26Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T14:44:18Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_443f76ebe83c40bc6cb884ce,2026-07-30T14:54:51Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T14:49:29Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_f959066ef62257c5451659ad,2026-07-30T15:00:02Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T14:54:53Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_d6f0b03d9304a7675733ed64,2026-07-30T15:00:59Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T15:00:05Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_48a108e300857c5c6488a894,2026-07-30T15:06:10Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T15:01:01Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_ebda26971959e73a39da3bdf,2026-07-30T15:11:35Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T15:06:12Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_4e2fafdee1131b3b4135db40,2026-07-30T15:16:47Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T15:11:37Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_298a9dabecd73448b9b6e524,2026-07-30T15:17:44Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T15:16:49Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_da266eff1e13cfeee67d724a,2026-07-30T15:22:55Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T15:17:46Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_248bdd304b8bbfc31a7141b2,2026-07-30T15:28:21Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T15:22:58Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_bae6cb7453c82e70d38a070b,2026-07-30T15:33:32Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T15:28:23Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_7a3e725d82ee4c4b49d73dcc,2026-07-30T15:35:14Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T15:35:04Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_e0c839d65dc0fed6a5917458,2026-07-30T15:36:11Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T15:35:17Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_914cffa7ce8bf7894422a811,2026-07-30T15:41:23Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T15:36:14Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_9edce192bfaf91ebea4347ac,2026-07-30T15:46:47Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T15:41:25Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_7cf252d217733a2580d0d16c,2026-07-30T15:51:58Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T15:46:49Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_0344c34c2b2f86013e8a78e0,2026-07-30T15:52:55Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T15:52:01Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_11ad08dc8898b6cbfedf4ea3,2026-07-30T15:58:06Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T15:52:57Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_5c0ec08d6143bcdb23f27395,2026-07-30T16:03:30Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T15:58:08Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_f0479c2e80a372ad50fa0f8d,2026-07-30T16:08:42Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T16:03:33Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_0fe35062965f5e10147f7cc1,2026-07-30T16:09:43Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T16:08:44Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_092f4ca9051e30dae0aafa4d,2026-07-30T16:14:54Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T16:09:45Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_669dcd9f057a8016878ffa12,2026-07-30T16:20:18Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T16:14:56Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_ecfc9f718ef1f10121f0ae82,2026-07-30T16:25:30Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T16:20:21Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_f5ca924df72f391c0c2f0b55,2026-07-30T16:26:27Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T16:25:32Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_4d8a0ef1ba7bf445ad0da2e8,2026-07-30T16:31:38Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T16:26:29Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_35c0c054d1b84e5879115172,2026-07-30T16:37:03Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T16:31:40Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_73574e4f970f77587dcc7c94,2026-07-30T16:42:14Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T16:37:05Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_d231cf857b72c13f7e2ec1da,2026-07-30T16:43:10Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T16:42:16Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_c7eb1e9707efb94fdc1d172e,2026-07-30T16:48:21Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T16:43:13Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_1e01371a125b82f8e78ac04b,2026-07-30T16:53:45Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T16:48:24Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_06a3814d6bd7b3d71315ace7,2026-07-30T16:58:57Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T16:53:48Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_ed618ee64d1261ba910f76fc,2026-07-30T16:59:58Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T16:58:59Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_da788069c8ffa337d320d3e9,2026-07-30T17:05:09Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T17:00:00Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_532539986343ff524b996d4c,2026-07-30T17:10:33Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T17:05:11Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_65bf9c09bd9085a9eed0f2e6,2026-07-30T17:15:44Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T17:10:35Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_c68d52c7673f84bb9e0e30b7,2026-07-30T17:16:40Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T17:15:47Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_d5f3a626e397f86ab56d234a,2026-07-30T17:21:52Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T17:16:43Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_64bbc4b2258638d0a884e970,2026-07-30T17:27:15Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T17:21:54Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_fb7b59d01619b9bc02fbfacc,2026-07-30T17:32:27Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T17:27:18Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_2505777b28d760720c6eb349,2026-07-30T17:33:24Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T17:32:30Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_e443eea1a70e97c20c2288a5,2026-07-30T17:38:35Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T17:33:26Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_064c38114d611c4698552548,2026-07-30T17:44:00Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T17:38:38Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_f34da94f6a859573bbf00cef,2026-07-30T17:49:11Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T17:44:02Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_1a6f909fcb3ee10a8001d91a,2026-07-30T17:50:07Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T17:49:14Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_e608f886215184932476d1a0,2026-07-30T17:55:18Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T17:50:10Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_9ef12e297f7b8dbcc2162b4d,2026-07-30T18:00:43Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T17:55:21Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_9553f42c0dc889becc438122,2026-07-30T18:05:54Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T18:00:46Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_a3e26cff076777d44b14ba8d,2026-07-30T18:06:51Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T18:05:57Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_aae7dd3a5e966fab6dd34a34,2026-07-30T18:12:02Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T18:06:53Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_735604f941c3b9fd55db87c3,2026-07-30T18:17:27Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T18:12:05Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_a1c651474a8055a1ead6f398,2026-07-30T18:22:39Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T18:17:30Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_d7a7230784b005cd5658c115,2026-07-30T18:23:41Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T18:22:42Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_35ca71b0771968f8a3a93cc8,2026-07-30T18:28:52Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T18:23:43Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_f5b575c5af75c6cb681f3a5d,2026-07-30T18:34:17Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T18:28:55Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_309b791c5bd4092451c601f8,2026-07-30T18:39:29Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T18:34:20Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_bdab7261f73bdf0dc5b6fb1e,2026-07-30T18:40:26Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T18:39:32Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_e9d06a63568f8ac79850f3e5,2026-07-30T18:45:37Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T18:40:28Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_95ee8bd405d1afb2aa3399ed,2026-07-30T18:51:02Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T18:45:40Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_013cf8cb9c5c059b79d217fc,2026-07-30T18:56:13Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T18:51:04Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_f30d7b90f0bfc45de495815d,2026-07-30T18:57:09Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T18:56:16Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_7a20f66a0ee79d250a62e37c,2026-07-30T19:02:20Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T18:57:12Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_4ebf353adc49125addd3151a,2026-07-30T19:07:45Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T19:02:23Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_fd9e1427e0c433e4281cb4b1,2026-07-30T19:12:57Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T19:07:47Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_d53bef882cdb2f2a5db83db4,2026-07-30T19:13:14Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T19:13:00Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_457fd070cf0a6b2a45199478,2026-07-30T19:14:10Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T19:13:16Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_64a749a17d62a4b3700f66a3,2026-07-30T19:19:21Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T19:14:13Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_46d5532778f23550e60a9a80,2026-07-30T19:24:46Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T19:19:24Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_adb8fa302054606726f05e82,2026-07-30T19:29:58Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T19:24:49Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_a4356ebe6291768f7ff11922,2026-07-30T19:30:54Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T19:30:00Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_261d4b70b52a56a5bfb07cdf,2026-07-30T19:36:05Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T19:30:57Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_1ae6caa644282fc02338512d,2026-07-30T19:41:30Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T19:36:08Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_74da779bd09e726c1546cfc8,2026-07-30T19:46:41Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T19:41:32Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_35c96ab1c3d6c18c86628f5f,2026-07-30T19:47:37Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T19:46:43Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_50c9a79faf14ff73fdd6c257,2026-07-30T19:52:48Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T19:47:40Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_e236fef329a534ece80caace,2026-07-30T19:58:12Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T19:52:51Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_77a32ddc4b8307d5049ea15c,2026-07-30T20:03:24Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T19:58:15Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_708ff0bf8898ffda72819363,2026-07-30T20:04:20Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T20:03:26Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_3a1ea1358e49cbe77bca550c,2026-07-30T20:09:32Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T20:04:23Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_d0a926a6b371b3dc4a4bd8ab,2026-07-30T20:14:56Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T20:09:34Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_1ee943d46150adee5ba17f16,2026-07-30T20:20:08Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T20:14:59Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_637012231bb1982379dc21ce,2026-07-30T20:21:04Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T20:20:10Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_d0429ad2372fb0d660044ffc,2026-07-30T20:26:15Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T20:21:06Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_7df430b9152c9aa0a3453870,2026-07-30T20:31:39Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T20:26:17Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_d732bdddeed0ac720ff0925c,2026-07-30T20:36:51Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T20:31:42Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_61a659864c1ea6c0aead5f20,2026-07-30T20:37:47Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T20:36:53Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_6a524c4c3398a41572a87c1f,2026-07-30T20:42:59Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T20:37:50Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_919bc1dea558f7cedd502b6f,2026-07-30T20:48:23Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T20:43:01Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_f70d66d6636af7a71970f49a,2026-07-30T20:53:34Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T20:48:25Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_d7bcdcf89862d32933998d88,2026-07-30T20:54:30Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T20:53:37Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_db84086f09f76fed042500c2,2026-07-30T20:59:42Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T20:54:33Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_87be9da22a6a140efe1988f8,2026-07-30T21:05:06Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T20:59:44Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_80f474f42ba467fb660942cb,2026-07-30T21:10:17Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T21:05:08Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_70566cf27d0dd8dbe2ed7ddf,2026-07-30T21:11:14Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T21:10:20Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_e2bb546c18256dcfbe3ce629,2026-07-30T21:16:25Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T21:11:16Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_29ba09e473116bc57bfc4081,2026-07-30T21:21:49Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T21:16:27Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_8a0451fbd4514b02c7a31cef,2026-07-30T21:27:01Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T21:21:52Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_698bf4b1948336027d78b7e0,2026-07-30T21:27:57Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T21:27:03Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_6c832792b09a4775ada3bef8,2026-07-30T21:33:08Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T21:27:59Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_f19ebced7dfad8929e2216fd,2026-07-30T21:38:33Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T21:33:10Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_d445cbb7e271e4a40672670e,2026-07-30T21:39:55Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T21:39:46Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_59a1ae078154a6a480d4b241,2026-07-30T21:45:07Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T21:39:58Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_5d5c297b3492cab832d64cbf,2026-07-30T21:50:18Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-30T21:45:09Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
