anchor_generated_at_utc,recorded_at_utc,sport,market_key,rows_fetched,rows_mapped,join_rate,direct_token_joins,token_map_joins,h2h_public_search_token_joins,worldcup_winner_token_joins,advance_composite_token_joins,skipped_no_token,zero_join_streak,classification,recommendation
2026-07-09T22:55:35Z,2026-07-09T23:01:16Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T22:55:35Z,2026-07-09T23:01:16Z,soccer_fifa_world_cup,h2h,12,9,0.75,0,0,9,0,0,3,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-09T22:55:35Z,2026-07-09T23:01:16Z,soccer_fifa_world_cup_winner,outrights,8,8,1.0,0,0,0,8,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-09T23:27:08Z,2026-07-09T23:28:26Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-09T23:27:08Z,2026-07-09T23:28:26Z,soccer_fifa_world_cup,h2h,12,9,0.75,0,0,9,0,0,3,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-09T23:27:08Z,2026-07-09T23:28:26Z,soccer_fifa_world_cup_winner,outrights,8,8,1.0,0,0,0,8,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T00:23:25Z,2026-07-10T01:38:29Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-10T00:23:25Z,2026-07-10T01:38:29Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T00:23:25Z,2026-07-10T01:38:29Z,soccer_fifa_world_cup_winner,outrights,7,7,1.0,0,0,0,7,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T01:42:58Z,2026-07-10T02:25:41Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-10T01:42:58Z,2026-07-10T02:25:41Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T01:42:58Z,2026-07-10T02:25:41Z,soccer_fifa_world_cup_winner,outrights,7,7,1.0,0,0,0,7,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T02:59:03Z,2026-07-10T03:05:15Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-10T02:59:03Z,2026-07-10T03:05:15Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T02:59:03Z,2026-07-10T03:05:15Z,soccer_fifa_world_cup_winner,outrights,7,7,1.0,0,0,0,7,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T03:28:18Z,2026-07-10T03:50:32Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-10T03:28:18Z,2026-07-10T03:50:32Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T03:28:18Z,2026-07-10T03:50:32Z,soccer_fifa_world_cup_winner,outrights,7,7,1.0,0,0,0,7,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T06:08:55Z,2026-07-10T06:50:58Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-10T06:08:55Z,2026-07-10T06:50:58Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T06:08:55Z,2026-07-10T06:50:58Z,soccer_fifa_world_cup_winner,outrights,7,7,1.0,0,0,0,7,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T07:11:09Z,2026-07-10T07:21:54Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-10T07:11:09Z,2026-07-10T07:21:54Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T07:11:09Z,2026-07-10T07:21:54Z,soccer_fifa_world_cup_winner,outrights,7,7,1.0,0,0,0,7,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T08:16:34Z,2026-07-10T08:16:47Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-10T08:16:34Z,2026-07-10T08:16:47Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T08:16:34Z,2026-07-10T08:16:47Z,soccer_fifa_world_cup_winner,outrights,7,7,1.0,0,0,0,7,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T10:06:13Z,2026-07-10T10:06:29Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-10T10:06:13Z,2026-07-10T10:06:29Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T10:06:13Z,2026-07-10T10:06:29Z,soccer_fifa_world_cup_winner,outrights,7,7,1.0,0,0,0,7,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T10:41:30Z,2026-07-10T11:21:09Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-10T10:41:30Z,2026-07-10T11:21:09Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T10:41:30Z,2026-07-10T11:21:09Z,soccer_fifa_world_cup_winner,outrights,7,7,1.0,0,0,0,7,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T11:26:02Z,2026-07-10T11:48:26Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-10T11:26:02Z,2026-07-10T11:48:26Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T11:26:02Z,2026-07-10T11:48:26Z,soccer_fifa_world_cup_winner,outrights,7,7,1.0,0,0,0,7,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T12:13:35Z,2026-07-10T13:00:48Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-10T12:13:35Z,2026-07-10T13:00:48Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T12:13:35Z,2026-07-10T13:00:48Z,soccer_fifa_world_cup_winner,outrights,7,7,1.0,0,0,0,7,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T14:28:46Z,2026-07-10T14:42:52Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-10T14:28:46Z,2026-07-10T14:42:52Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T14:28:46Z,2026-07-10T14:42:52Z,soccer_fifa_world_cup_winner,outrights,7,7,1.0,0,0,0,7,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T14:43:35Z,2026-07-10T14:53:29Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-10T14:43:35Z,2026-07-10T14:53:29Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T14:43:35Z,2026-07-10T14:53:29Z,soccer_fifa_world_cup_winner,outrights,7,7,1.0,0,0,0,7,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T15:29:45Z,2026-07-10T15:33:54Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-10T15:29:45Z,2026-07-10T15:33:54Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T15:29:45Z,2026-07-10T15:33:54Z,soccer_fifa_world_cup_winner,outrights,7,7,1.0,0,0,0,7,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T17:38:16Z,2026-07-10T18:16:30Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-10T17:38:16Z,2026-07-10T18:16:30Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T17:38:16Z,2026-07-10T18:16:30Z,soccer_fifa_world_cup_winner,outrights,7,7,1.0,0,0,0,7,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T18:57:35Z,2026-07-10T19:15:42Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-10T18:57:35Z,2026-07-10T19:15:42Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T18:57:35Z,2026-07-10T19:15:42Z,soccer_fifa_world_cup_winner,outrights,7,7,1.0,0,0,0,7,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T21:22:08Z,2026-07-10T22:07:30Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-10T21:22:08Z,2026-07-10T22:07:30Z,soccer_fifa_world_cup,h2h,9,6,0.666667,0,0,6,0,0,3,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T21:22:08Z,2026-07-10T22:07:30Z,soccer_fifa_world_cup_winner,outrights,6,6,1.0,0,0,0,6,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T22:46:37Z,2026-07-10T23:59:54Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-10T22:46:37Z,2026-07-10T23:59:54Z,soccer_fifa_world_cup,h2h,9,6,0.666667,0,0,6,0,0,3,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-10T22:46:37Z,2026-07-10T23:59:54Z,soccer_fifa_world_cup_winner,outrights,6,6,1.0,0,0,0,6,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T00:51:57Z,2026-07-11T00:53:56Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-11T00:51:57Z,2026-07-11T00:53:56Z,soccer_fifa_world_cup,h2h,9,6,0.666667,0,0,6,0,0,3,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T00:51:57Z,2026-07-11T00:53:56Z,soccer_fifa_world_cup_winner,outrights,6,6,1.0,0,0,0,6,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T04:18:47Z,2026-07-11T04:20:22Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-11T04:18:47Z,2026-07-11T04:20:22Z,soccer_fifa_world_cup,h2h,9,6,0.666667,0,0,6,0,0,3,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T04:18:47Z,2026-07-11T04:20:22Z,soccer_fifa_world_cup_winner,outrights,6,6,1.0,0,0,0,6,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T04:36:23Z,2026-07-11T05:32:44Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-11T04:36:23Z,2026-07-11T05:32:44Z,soccer_fifa_world_cup,h2h,9,6,0.666667,0,0,6,0,0,3,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T04:36:23Z,2026-07-11T05:32:44Z,soccer_fifa_world_cup_winner,outrights,6,6,1.0,0,0,0,6,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T06:15:30Z,2026-07-11T07:05:27Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-11T06:15:30Z,2026-07-11T07:05:27Z,soccer_fifa_world_cup,h2h,9,6,0.666667,0,0,6,0,0,3,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T06:15:30Z,2026-07-11T07:05:27Z,soccer_fifa_world_cup_winner,outrights,6,6,1.0,0,0,0,6,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T08:32:20Z,2026-07-11T08:44:42Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-11T08:32:20Z,2026-07-11T08:44:42Z,soccer_fifa_world_cup,h2h,9,6,0.666667,0,0,6,0,0,3,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T08:32:20Z,2026-07-11T08:44:42Z,soccer_fifa_world_cup_winner,outrights,6,6,1.0,0,0,0,6,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T09:46:25Z,2026-07-11T09:51:36Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-11T09:46:25Z,2026-07-11T09:51:36Z,soccer_fifa_world_cup,h2h,9,6,0.666667,0,0,6,0,0,3,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T09:46:25Z,2026-07-11T09:51:36Z,soccer_fifa_world_cup_winner,outrights,6,6,1.0,0,0,0,6,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T10:02:48Z,2026-07-11T10:03:29Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-11T10:02:48Z,2026-07-11T10:03:29Z,soccer_fifa_world_cup,h2h,9,6,0.666667,0,0,6,0,0,3,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T10:02:48Z,2026-07-11T10:03:29Z,soccer_fifa_world_cup_winner,outrights,6,6,1.0,0,0,0,6,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T10:20:35Z,2026-07-11T10:26:22Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-11T10:20:35Z,2026-07-11T10:26:22Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T10:20:35Z,2026-07-11T10:26:22Z,soccer_fifa_world_cup_winner,outrights,6,6,1.0,0,0,0,6,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T10:35:10Z,2026-07-11T10:39:34Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-11T10:35:10Z,2026-07-11T10:39:34Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T10:35:10Z,2026-07-11T10:39:34Z,soccer_fifa_world_cup_winner,outrights,6,6,1.0,0,0,0,6,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T10:47:56Z,2026-07-11T10:52:28Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-11T10:47:56Z,2026-07-11T10:52:28Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T10:47:56Z,2026-07-11T10:52:28Z,soccer_fifa_world_cup_winner,outrights,6,6,1.0,0,0,0,6,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T11:06:35Z,2026-07-11T11:11:34Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-11T11:06:35Z,2026-07-11T11:11:34Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T11:06:35Z,2026-07-11T11:11:34Z,soccer_fifa_world_cup_winner,outrights,6,6,1.0,0,0,0,6,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T11:24:32Z,2026-07-11T11:24:49Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-11T11:24:32Z,2026-07-11T11:24:49Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T11:24:32Z,2026-07-11T11:24:49Z,soccer_fifa_world_cup_winner,outrights,6,6,1.0,0,0,0,6,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T12:01:28Z,2026-07-11T12:03:40Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-11T12:01:28Z,2026-07-11T12:03:40Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T12:01:28Z,2026-07-11T12:03:40Z,soccer_fifa_world_cup_winner,outrights,6,6,1.0,0,0,0,6,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T12:16:09Z,2026-07-11T12:22:46Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-11T12:16:09Z,2026-07-11T12:22:46Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T12:16:09Z,2026-07-11T12:22:46Z,soccer_fifa_world_cup_winner,outrights,6,6,1.0,0,0,0,6,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T12:32:27Z,2026-07-11T12:37:00Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-11T12:32:27Z,2026-07-11T12:37:00Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T12:32:27Z,2026-07-11T12:37:00Z,soccer_fifa_world_cup_winner,outrights,6,6,1.0,0,0,0,6,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T12:45:38Z,2026-07-11T12:51:00Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-11T12:45:38Z,2026-07-11T12:51:00Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T12:45:38Z,2026-07-11T12:51:00Z,soccer_fifa_world_cup_winner,outrights,6,6,1.0,0,0,0,6,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T13:01:10Z,2026-07-11T13:06:11Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-11T13:01:10Z,2026-07-11T13:06:11Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T13:01:10Z,2026-07-11T13:06:11Z,soccer_fifa_world_cup_winner,outrights,6,6,1.0,0,0,0,6,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T13:15:09Z,2026-07-11T13:21:17Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-11T13:15:09Z,2026-07-11T13:21:17Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T13:15:09Z,2026-07-11T13:21:17Z,soccer_fifa_world_cup_winner,outrights,6,6,1.0,0,0,0,6,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T13:30:23Z,2026-07-11T13:36:45Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-11T13:30:23Z,2026-07-11T13:36:45Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T13:30:23Z,2026-07-11T13:36:45Z,soccer_fifa_world_cup_winner,outrights,6,6,1.0,0,0,0,6,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T13:45:33Z,2026-07-11T13:52:52Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-11T13:45:33Z,2026-07-11T13:52:52Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T13:45:33Z,2026-07-11T13:52:52Z,soccer_fifa_world_cup_winner,outrights,6,6,1.0,0,0,0,6,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T14:01:30Z,2026-07-11T14:06:47Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-11T14:01:30Z,2026-07-11T14:06:47Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T14:01:30Z,2026-07-11T14:06:47Z,soccer_fifa_world_cup_winner,outrights,6,6,1.0,0,0,0,6,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T14:20:51Z,2026-07-11T14:26:49Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-11T14:20:51Z,2026-07-11T14:26:49Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T14:20:51Z,2026-07-11T14:26:49Z,soccer_fifa_world_cup_winner,outrights,6,6,1.0,0,0,0,6,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T14:34:41Z,2026-07-11T14:41:16Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-11T14:34:41Z,2026-07-11T14:41:16Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T14:34:41Z,2026-07-11T14:41:16Z,soccer_fifa_world_cup_winner,outrights,6,6,1.0,0,0,0,6,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T14:47:59Z,2026-07-11T14:48:40Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-11T14:47:59Z,2026-07-11T14:48:40Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T14:47:59Z,2026-07-11T14:48:40Z,soccer_fifa_world_cup_winner,outrights,6,6,1.0,0,0,0,6,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T15:05:57Z,2026-07-11T15:11:55Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-11T15:05:57Z,2026-07-11T15:11:55Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T15:05:57Z,2026-07-11T15:11:55Z,soccer_fifa_world_cup_winner,outrights,6,6,1.0,0,0,0,6,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T15:33:18Z,2026-07-11T15:33:46Z,basketball_nba_championship_winner,outrights,0,0,,0,0,0,0,0,0,0,collecting_coverage_evidence,No fetched rows this run; keep collecting before trimming.
2026-07-11T15:33:18Z,2026-07-11T15:33:46Z,soccer_fifa_world_cup,h2h,9,9,1.0,0,0,9,0,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
2026-07-11T15:33:18Z,2026-07-11T15:33:46Z,soccer_fifa_world_cup_winner,outrights,6,6,1.0,0,0,0,6,0,0,0,mappable,Keep fetching; this sport/market currently maps into Polymarket tokens.
