market_slug,condition_id,question,resolution_source,closed,active,resolution_quality,resolution_quality_reason,row_count
nwsl-rac-rei-2026-08-19-corners-total-11pt5,0x94e1136e208b3d29cd68dcc6301958da789d688f191e7b2350ba59ee8f1d550d,Racing Louisville FC vs. Seattle Reign FC: O/U 11.5 Total Corners,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-corners-team-away-4pt5,0x1a1737d98cae0f97f99792cbf12a7106ded702b0a52d39cf8494338c93a7a71e,Racing Louisville FC vs. Seattle Reign FC: Seattle Reign FC O/U 4.5 Corners,https://www.nwslsoccer.com/,True,True,clean_settlement,,2
mlb-lad-col-2026-08-19-first-five-winner-draw,0x0f51a63bb95138178e7c6f4961869c45387d9c72e4ce81c6e0243691e1ab551e,Los Angeles Dodgers vs. Colorado Rockies: Tied after 5 innings?,,True,True,clean_settlement,,2
mlb-lad-col-2026-08-19-first-five-winner-home,0xb658ac8c1f7aa7acc4bb90960142022a79907846ab78e17af31c494dee7c2e20,Colorado Rockies winning after 5 innings?,,True,True,clean_settlement,,2
lib-cep-pal-2026-08-19-exact-score-0-1,0xdd867747e7c4197c59c71a4d60f53a827d3d4967c7c392a04701a9f590b45c34,Exact Score: Club Cerro Porteño 0 - 1 SE Palmeiras?,,True,True,clean_settlement,,2
sud-cam-bra-2026-08-19-first-to-score-away,0x01c8689d8f9b7688f2575b0de0d034f6e132f11ffc00811f912e4896a9dfe4a6,Red Bull Bragantino to score first vs. CA Mineiro?,,True,True,clean_settlement,,2
will-nyx-assassin-be-the-most-picked-hero-at-the-international-2026-20260806194835490,0x6da7984042498c8aa9e308962bd6367d647783ccfc6245781f6c54861fdee801,Will Nyx Assassin Be the Most Picked Hero at The International 2026?,,True,True,clean_settlement,,2
lib-cep-pal-2026-08-19-pal,0x56f4b50a93d5caab9d99b43f36058a72f210fec6689b8b3d27d0a7da82002d0c,Will SE Palmeiras win on 2026-08-19?,https://conmebollibertadores.com/,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-first-to-score-home,0xf0952aa0b3c4272131156ab30b6937db5cb55f3b32c05a5f67a93bbbe621eb77,Sporting Kansas City to score first vs. St. Louis City SC?,,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-first-to-score-neither,0x48772f11d090ccd921e776fb092a37bd0c2d28b81b4aeff834e2959d62a40fc2,Sporting Kansas City vs. St. Louis City SC: Neither team to score first?,,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-corners-total-7pt5,0x431920db216085ca729e7c140def579cd077d0f85d103ed237086f9bda3b4ea4,Sporting Kansas City vs. St. Louis City SC: O/U 7.5 Total Corners,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-corners-total-13pt5,0x723c9bd4ae10752d1dbc1d7d235100cc7c4afb5f3b5bfafd77141c5477669a1b,Sporting Kansas City vs. St. Louis City SC: O/U 13.5 Total Corners,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-corners-total-11pt5,0xc08f60bffa7207a6cc7a59a61da19a907ea5700df73ee34803bb05925b885fa2,Sporting Kansas City vs. St. Louis City SC: O/U 11.5 Total Corners,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-corners-total-12pt5,0xcfb7b5ea2bdd2d22af0805580919f31185e9a995bae614dcb753431cf9297296,Sporting Kansas City vs. St. Louis City SC: O/U 12.5 Total Corners,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-corners-total-9pt5,0x07867462c8a35654dd1aa3a378c581a7e8c86fe8f250a4fd3742099ca2ef9584,Sporting Kansas City vs. St. Louis City SC: O/U 9.5 Total Corners,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-corners-total-8pt5,0x7a9c3fa003d22401fcfd155e67e263aee8c33a7723145634c5a90fd764ce61a4,Sporting Kansas City vs. St. Louis City SC: O/U 8.5 Total Corners,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-corners-total-10pt5,0x6c46b7f7de4cf6155aeebd896207225285c3e57267ee51bc78c26df6d8701904,Sporting Kansas City vs. St. Louis City SC: O/U 10.5 Total Corners,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-corners-team-home-2pt5,0x0d376e7681841cc65636c4b7c4bcf165a54f34095446449e1cf1744ea4cd507c,Sporting Kansas City vs. St. Louis City SC: Sporting Kansas City O/U 2.5 Corners,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-corners-team-home-5pt5,0x826b5caf17b2375a8a08fe4f9c1164d32f21c1924e57371c51d657899edc922a,Sporting Kansas City vs. St. Louis City SC: Sporting Kansas City O/U 5.5 Corners,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-corners-second-half-total-3pt5,0x0e85c77f0c7f1010ab297eafec6a22479f10e8123e8c70e2c2e9104fbd26c04d,Sporting Kansas City vs. St. Louis City SC: 2nd Half O/U 3.5 Total Corners,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-corners-second-half-total-4pt5,0x7ca72303b546d939261e9f7de12433786df08983a4e843dacdc4c794ebb2ef46,Sporting Kansas City vs. St. Louis City SC: 2nd Half O/U 4.5 Total Corners,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-corners-team-home-4pt5,0x87ae4bd01ef04602c9bf60b0a8ab27fb9f34b1a2447a39d8707c925674a8093d,Sporting Kansas City vs. St. Louis City SC: Sporting Kansas City O/U 4.5 Corners,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-corners-first-half-total-3pt5,0x22bd7728e2c2ee8265481ae07557925e2b491c6f46ef6cd9e28c4b430b9174e1,Sporting Kansas City vs. St. Louis City SC: 1st Half O/U 3.5 Total Corners,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-corners-second-half-total-5pt5,0x186513171d1a877ced5c800219f8d9efef17128674d01ba674acbe9482e61144,Sporting Kansas City vs. St. Louis City SC: 2nd Half O/U 5.5 Total Corners,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-corners-first-half-total-4pt5,0xa97d04c7558203277b7bd68f8531fcf24946c75104832390125ddaa60194c4bb,Sporting Kansas City vs. St. Louis City SC: 1st Half O/U 4.5 Total Corners,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-corners-first-half-total-5pt5,0x86b1062abbe546be1cd38591aedee4c03793141499e9d0519c0346847d036315,Sporting Kansas City vs. St. Louis City SC: 1st Half O/U 5.5 Total Corners,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-corners-team-home-3pt5,0xda16e3336ea32da1a90a9d88af5291b04e5ea725eda1f18b9f2b2295a37b6dd3,Sporting Kansas City vs. St. Louis City SC: Sporting Kansas City O/U 3.5 Corners,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-corners-team-away-4pt5,0x64d85c06a1de3120ad480b73ea7c4b01c6fee49c94f399f43c3482e8ee3a6565,Sporting Kansas City vs. St. Louis City SC: St. Louis City SC O/U 4.5 Corners,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-first-corner,0x776e893bf47aa26ac76df4bc9a0e8b7bc8cce86caea818b288b6e1756eba950b,Sporting Kansas City vs. St. Louis City SC: Team to Take First Corner,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-corners-team-away-3pt5,0x14aad9640136347f3d84b0dcb3b77f377beb68e9e63589eebf948550a378af37,Sporting Kansas City vs. St. Louis City SC: St. Louis City SC O/U 3.5 Corners,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-corners-team-away-5pt5,0xa3bd0c10ca746ebdde0b7fbe81708fdf6baca9de9de04e35be6d03cff72eea71,Sporting Kansas City vs. St. Louis City SC: St. Louis City SC O/U 5.5 Corners,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-corners-odd-even,0x0e8a057d20dd5bd373126bc713dcd66f4f69048c3b8e4c0c33318d871b39f07d,Sporting Kansas City vs. St. Louis City SC: Total Corners Odd or Even?,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-corners-team-away-2pt5,0x8067bb49b2b42a8ba406ad76af49dced9c5dba3d5151ce724602c920a6820301,Sporting Kansas City vs. St. Louis City SC: St. Louis City SC O/U 2.5 Corners,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-first-to-score-home,0xf23aa733f87291b09dab2cffb9f6c1504b51422a4bd0484bf59e50fec4c13b57,Racing Louisville FC to score first vs. Seattle Reign FC?,,True,True,clean_settlement,,2
lib-cep-pal-2026-08-19-halftime-result-away,0x9e33a77c59ffc423bae4fa475df307fb20f0ce31811d2ba1a1b1664f8537fda0,SE Palmeiras leading at halftime?,,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-exact-score-1-2,0x6ae6d8e45324a0e59f24eb6504e273b9d8d7804b181b0ec5a4de381445a53f44,Exact Score: Sporting Kansas City 1 - 2 St. Louis City SC?,,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-exact-score-0-1,0x61a07d5d58b7a33262390b1552d0b97359d5926dcc2c712814d355246258dee7,Exact Score: Sporting Kansas City 0 - 1 St. Louis City SC?,,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-exact-score-2-1,0xa245247d83a004f7da1467ff80a036db599b032cd05dde5c94e02678fd344fe5,Exact Score: Sporting Kansas City 2 - 1 St. Louis City SC?,,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-exact-score-0-2,0x5b374959be2f2693c2171c35104215daa92b8c74c7f70e81fcf434953433daef,Exact Score: Sporting Kansas City 0 - 2 St. Louis City SC?,,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-exact-score-0-0,0x2bd007350e983aeee9c9e18d8cb9cf141d60bc3c23f79597e7614f7ce7e03a98,Exact Score: Sporting Kansas City 0 - 0 St. Louis City SC?,,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-exact-score-3-0,0x441981ad749c7c283a8aea3090c4bda35a26d632b71542149f95079cd25610bf,Exact Score: Sporting Kansas City 3 - 0 St. Louis City SC?,,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-exact-score-1-0,0xc03814e1bf57aad35728f39223c1b31a7e05b25ca626558c5277c7d74858a10f,Exact Score: Sporting Kansas City 1 - 0 St. Louis City SC?,,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-exact-score-2-0,0x9a0c1dafb6012ee3dc38175d50cb30dd49760fbaf7715cf55e10c226be6d69d7,Exact Score: Sporting Kansas City 2 - 0 St. Louis City SC?,,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-stl,0xe4a3e1b8204c9717293b166f8f7650098cb56c54e49b444abe1aa2475b4db228,Will St. Louis City SC win on 2026-08-19?,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-skc,0x587b32549142c9168335c88ae823c4a5655f1ce7b767d092dd42fd7e2c989c0d,Will Sporting Kansas City win on 2026-08-19?,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-ags-stephen-afrifa,0x447694daf91f8d6023f971e6111458669115e55b845660512fcc63f1ae425c74,Stephen Afrifa: Anytime Goalscorer,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-ags-palmer-ault,0x767a80be51fc49359c1fe56bcf98f1b09e9dca4e4675f8a095db5661608e3b39,Palmer Ault: Anytime Goalscorer,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-ags-manu-garcia,0x5863727e2d2e00b8a09c10e51e9e827f6f1295085576e47c164f48a1f0b9bc1c,Manu Garcia: Anytime Goalscorer,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-ags-taylor-calheira,0x0df9d2ace079ef4a70649cda31698a7f776a622f48f0666ee5f88c224e2a091a,Taylor Calheira: Anytime Goalscorer,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-ags-conrad-wallem,0xa18ac71a7a471e78e84f6629880bfbdec90c198499e7d6ae6816aea2ce3930b1,Conrad Wallem: Anytime Goalscorer,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
nwsl-rac-rei-2026-08-19-first-to-score-neither,0xa7d8550abb3e24a9adb22845f12d0514058636c8f5066bcf4d6d055bfd3c7537,Racing Louisville FC vs. Seattle Reign FC: Neither team to score first?,,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-second-half-result-draw,0xec8a5345246602ed7fff8eaa3325231ca681abd22f406985eda650f90b560d25,Sporting Kansas City vs. St. Louis City SC: Second half draw?,,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-exact-score-any-other,0x8956e094db4e1236dae6db5141b04bf64294320371709a46bda9282e66f5df48,Exact Score: Any Other Score?,,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-exact-score-1-3,0x210ab145b33f39bfdd1fc8a1a16d3ecc30819bef53973728afd4255537766ae7,Exact Score: Sporting Kansas City 1 - 3 St. Louis City SC?,,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-exact-score-3-2,0xd2808402b858f5d235896858c022d884ee895cb14c7d700383e35a404f59e8d5,Exact Score: Sporting Kansas City 3 - 2 St. Louis City SC?,,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-exact-score-2-3,0x9942ef40febcf25244edab7033037944531e6cda88b19677cc3adf2493ae0471,Exact Score: Sporting Kansas City 2 - 3 St. Louis City SC?,,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-second-half-result-away,0x767ac7b000cbe8265a7e7315571cd6a3b89dd5c9cef0f787814480a74c8ca78d,St. Louis City SC to win the second half?,,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-exact-score-2-2,0xfa99f889540986837b6306bf371f51ef24972486f1eb10c60212e9b712893105,Exact Score: Sporting Kansas City 2 - 2 St. Louis City SC?,,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-halftime-result-home,0x5f7a4cb4c58e4e1f85604778287409b078f1b4458f7c261c8eb9201ffc0588b4,Sporting Kansas City leading at halftime?,,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-halftime-result-draw,0xc1d9491f10ba6438d014838a08694f5f36882f871456bc69c3f3554bf7eeb2ec,Sporting Kansas City vs. St. Louis City SC: Draw at halftime?,,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-exact-score-0-3,0xdfefd2578d8227d645dc95eeaf802be9fa214a3f6facdacb58d0bdbb60399155,Exact Score: Sporting Kansas City 0 - 3 St. Louis City SC?,,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-exact-score-3-1,0x48a10756730276432e6246659b534ebb9dc1b348bc026c2b4fee978ecbc95e33,Exact Score: Sporting Kansas City 3 - 1 St. Louis City SC?,,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-exact-score-3-3,0x3a94defbb23271c9d88ab1f454ddc59673fcafbb52bf453ea10ddfb8879322bb,Exact Score: Sporting Kansas City 3 - 3 St. Louis City SC?,,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-ags-calvin-harris,0x05ac9bcd0584caf0207b7b0a65594ab29f6590e59eec27d86923818bd78d9bbe,Calvin Harris: Anytime Goalscorer,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-ags-simon-becher,0x1048000f52495b22d6abb615966c03df84f09643ad0af69ca17f41454f14936d,Simon Becher: Anytime Goalscorer,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-ags-tomas-ostrak,0x51c5c5ba40516988e0215f191de68037aa6ad5eabfc01f945bf7e1692d12abcd,Tomas Ostrak: Anytime Goalscorer,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-ags-alexandru-matan,0x704c4846206876ee43d494a71a6f07c13f39b44722a6ec7517b2027bcebc4ac5,Alexandru Matan: Anytime Goalscorer,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-ags-miguel-perez,0xe1d158e23938e13b6613465d90b345575a784dd90d886ebd36eb588c5f47326e,Miguel Perez: Anytime Goalscorer,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-ags-mykhi-joyner,0x1f82a8380f1e82e69de87fbf1a4d32d3a613f33a3cf2f559befc83efdbaeb553,MyKhi Joyner: Anytime Goalscorer,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-ags-eduard-lowen,0xfdec980b75805ef41bb47dd34a94031ba82d4e77eb01b57dd4e2c78564124078,Eduard Lowen: Anytime Goalscorer,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-ags-shapi-suleymanov,0xf1fec0f271b6cbb721a61ce846b6de381378cb46d337b71b60be46dd723e16f9,Shapi Suleymanov: Anytime Goalscorer,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-ags-dejan-joveljic,0xca6c6f0605bcbaf5abe3b5e0fba0313d3693a266c562c9fe61983c8b353d4721,Dejan Joveljic: Anytime Goalscorer,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-total-5pt5,0x77e5cbe64529fa30deb2e342121941d50c97ad7061b4d0664f495e7afcc3699d,Sporting Kansas City vs. St. Louis City SC: O/U 5.5,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-spread-away-2pt5,0x7ddf77252ed1cb51d1159b2d3df0a00c0e676eed7099292dc3ec21e786cb3a4d,Spread: St. Louis City SC (-2.5),https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-spread-home-2pt5,0x6533ebbc03b9416af55f7f549b1f6348a6041eaf8381f513e65200eafd0f37dc,Spread: Sporting Kansas City (-2.5),https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-team-total-home-0pt5,0x57199c027370aee391865e6338d88d0573f82a16a9837e3ccd0ef00b8e7b761a,Sporting Kansas City vs. St. Louis City SC: Sporting Kansas City O/U 0.5,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-spread-home-1pt5,0x379b7028ab987c6cf01de243025af7ae553beb358c36f0980472d64132608e30,Spread: Sporting Kansas City (-1.5),https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-spread-away-1pt5,0x82c8cd13849870962ff675b1840cdf370de9994d8af1d56e510b45a52a210d07,Spread: St. Louis City SC (-1.5),https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-team-total-away-2pt5,0xc9ba17fda61fb560df223d36989a52d2b9ea0bb47235f6b58774f9d2724904f8,Sporting Kansas City vs. St. Louis City SC: St. Louis City SC O/U 2.5,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-team-total-home-1pt5,0x5d26d22e2c6f952313e212d2cbb75dec51a1587b48f5c12c783f498fa8c2f265,Sporting Kansas City vs. St. Louis City SC: Sporting Kansas City O/U 1.5,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-team-total-away-0pt5,0x021987355556af41ccb56ef2c63bb763758517df362acaf80106655b862baef2,Sporting Kansas City vs. St. Louis City SC: St. Louis City SC O/U 0.5,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-team-total-away-1pt5,0xa8659dc11f276f5daab959065aedcff97e33891dcfdcd8bacaf5bc3d8c1e5cf7,Sporting Kansas City vs. St. Louis City SC: St. Louis City SC O/U 1.5,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-total-3pt5,0x45af44b7f6c0df50cbef5c1a96bd3c3a99f4b3f4b645e2bdd8132279d53cbced,Sporting Kansas City vs. St. Louis City SC: O/U 3.5,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-total-1pt5,0x7941adac21c13c2e0ee08b91731905b5fbccb25fc295cb74c9110711a8baac1d,Sporting Kansas City vs. St. Louis City SC: O/U 1.5,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-team-total-home-2pt5,0xaee9f031fdd6a61e07f25fd035d1444ff9ce58498bc01b9b633678c1514b9ba0,Sporting Kansas City vs. St. Louis City SC: Sporting Kansas City O/U 2.5,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-total-0pt5,0x035ea332c6554467c5b4aae993a9910291ac52728d9073dab48e3f5c74fa9606,Sporting Kansas City vs. St. Louis City SC: O/U 0.5,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-total-4pt5,0x6d58dacf46740e1c269f6b6ce7d65d2c2b0a24e0a31eec61d0264e85dfa0c785,Sporting Kansas City vs. St. Louis City SC: O/U 4.5,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-total-2pt5,0xf86a4a0bce0365daff95f732b87d166dfa16f083388f285881ec22851e86c1dd,Sporting Kansas City vs. St. Louis City SC: O/U 2.5,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-btts,0x168b71ef76596403807fcadc825cbdd99f79ee31951c93e3963f05aaf2850f88,Sporting Kansas City vs. St. Louis City SC: Both Teams to Score,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
bnb-updown-5m-1787193000,0x2af6e0950b6baa8d0e883076d32574624885066e0468fdceccabd42c722ff573,"BNB Up or Down - August 19, 10:30PM-10:35PM ET",https://data.chain.link/streams/bnb-usd-twap-60s-streams,True,True,clean_settlement,,2
sol-updown-5m-1787193000,0x4a114f9f12149e100eba374827ba4321ab562c2cd3a26dd558b0128fa82ed224,"Solana Up or Down - August 19, 10:30PM-10:35PM ET",https://data.chain.link/streams/sol-usd-twap-60s-streams,True,True,clean_settlement,,2
doge-updown-5m-1787193000,0xc00ae180324695b561779dc9b4c9f3f558b97112872a067d47b108a7a975eeb4,"Dogecoin Up or Down - August 19, 10:30PM-10:35PM ET",https://data.chain.link/streams/doge-usd-twap-60s-streams,True,True,clean_settlement,,2
zec-updown-5m-1787193000,0xd98b46328f6e0673ad0a81d74924f469cb039a374d5f6b3f0d6a574655eb5d08,"ZCash Up or Down - August 19, 10:30PM-10:35PM ET",https://data.chain.link/streams/zec-usd-twap-60s-streams,True,True,clean_settlement,,2
btc-updown-5m-1787193000,0x7973b803f052281a29964c77306336bef3ae7b894832ea2859c8676099adaa49,"Bitcoin Up or Down - August 19, 10:30PM-10:35PM ET",https://data.chain.link/streams/btc-usd-twap-60s-streams,True,True,clean_settlement,,2
eth-updown-5m-1787193000,0x31711aba0d2139b6b2285597239d67d9d7e7174091cfb78a87ec9d2808142e79,"Ethereum Up or Down - August 19, 10:30PM-10:35PM ET",https://data.chain.link/streams/eth-usd-twap-60s-streams,True,True,clean_settlement,,2
xrp-updown-5m-1787193000,0x66f4958c6a750601fbff86d6396bb365ed86cc5b2f810d45928b53a8ac6292eb,"XRP Up or Down - August 19, 10:30PM-10:35PM ET",https://data.chain.link/streams/xrp-usd-twap-60s-streams,True,True,clean_settlement,,2
hype-updown-5m-1787193000,0x9385e53651e332455079a82d20a2cfade69b04a1130829cb6a2c0f899e74c15d,"Hyperliquid Up or Down - August 19, 10:30PM-10:35PM ET",https://data.chain.link/streams/hype-usd-twap-60s-streams,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-second-half-team-total-home-1pt5,0x663277f717ca957bba05c542d12bfe14aaa51b49f244846ff9a5bd2c4d2b72c2,Sporting Kansas City vs. St. Louis City SC: Sporting Kansas City 2nd Half O/U 1.5,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-first-half-total-2pt5,0x37b25812da202fc58313496063948d769c9f52d204282342f05f99a7de1d3dc5,Sporting Kansas City vs. St. Louis City SC: 1st Half O/U 2.5,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-first-half-total-1pt5,0x4daa78a2e15e6b661a8f43495ee0893f64f7bc77699c5e474ef4b63a0ab7b639,Sporting Kansas City vs. St. Louis City SC: 1st Half O/U 1.5,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-first-half-total-0pt5,0x82c7079b1587ea17c00850d10cb015fe6ec175bd6250fda1c253e8e0cc360990,Sporting Kansas City vs. St. Louis City SC: 1st Half O/U 0.5,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-first-half-team-total-home-1pt5,0x21e6177f206c13326b9260ee31fd68216e2d7d1ba189dd568070ba361531f9ae,Sporting Kansas City vs. St. Louis City SC: Sporting Kansas City 1st Half O/U 1.5,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-first-half-team-total-home-0pt5,0xc637412b9a41d9dfd071c72b96493f3778161387e8845adbb7583ba2dc9c2a3c,Sporting Kansas City vs. St. Louis City SC: Sporting Kansas City 1st Half O/U 0.5,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
itf-tamm-jasika-2026-08-19-match-total-23pt5,0x0aead9b01558a1e6b7b0c80f103f2edb88e43cb66ab00040146a6f3a6bbebc69,Tamm vs. Jasika: Match O/U 23.5,https://www.itftennis.com/en/tournament-calendar/,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-first-half-team-total-away-0pt5,0xb0fe0d994f02b06d880c32882fab4340c47e8979a0bb9c668019176690639c2f,Sporting Kansas City vs. St. Louis City SC: St. Louis City SC 1st Half O/U 0.5,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-second-half-total-0pt5,0x66df13ccde802c697d1ca6df6c45c79cf661bf4fd29efaac77af498ff0075d8d,Sporting Kansas City vs. St. Louis City SC: 2nd Half O/U 0.5,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-second-half-team-total-home-0pt5,0x30bcf20b9b080f177183c14b3d0fa4d10fbe4fd591c6d33cf8a874b4d81a7de5,Sporting Kansas City vs. St. Louis City SC: Sporting Kansas City 2nd Half O/U 0.5,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
mls-skc-stl-2026-08-19-btts-second-half,0x5e42957a3ff7e91e4c87ddda0569e6526a182861f43c8860130a9ef69704140d,Sporting Kansas City vs. St. Louis City SC: Both Teams to Score in Second Half,https://www.mlssoccer.com/schedule/scores,True,True,clean_settlement,,2
